frame_time;clinton_anger;clinton_contempt;clinton_disgust;clinton_fear;clinton_happiness;clinton_neutral;clinton_sadness;clinton_surprise;clinton_visible;;frame_time;trump_anger;trump_contempt;trump_disgust;trump_fear;trump_happiness;trump_neutral;trump_sadness;trump_surprise;trump_visible;url
660;0.00117107946;0.00654394645;0.00600193674;7.044835e-05;0.177329123;0.790783763;0.0105896285;0.007510102;True;;660;0.01811123;0.0041403817;0.000448162755;5.14223575e-06;8.606124e-06;0.9392256;0.03805391;6.94961955e-06;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame660.jpg
665;0.00160524074;0.004947815;0.00207072753;1.74110355e-05;0.6705819;0.316651434;0.00021899867;0.00390649633;True;;665;0.125741735;0.0121032912;0.005334687;4.79085138e-05;1.51665859e-06;0.340491;0.516219;6.086683e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame665.jpg
670;0.0270062871;0.009756118;0.0241293125;0.000377587246;0.08391244;0.789073467;0.0109138992;0.0548309;True;;670;0.159957439;0.00731896143;0.00243833847;3.850533e-05;3.27618523e-06;0.33831808;0.491888553;3.68768451e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame670.jpg
675;0.000276404258;0.00289293332;0.00255488;7.064796e-06;0.03709497;0.9325314;0.0073024407;0.0173398647;True;;675;0.0823498;0.009352761;0.00292722345;3.689416e-05;5.58898648e-07;0.380633116;0.5246474;5.22378177e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame675.jpg
680;0.00189570826;0.00568108354;0.00503442856;9.208425e-05;0.08204211;0.7426785;0.00277631171;0.15979977;True;;680;0.060437616;0.009384184;0.00332246535;2.52171612e-05;4.896882e-07;0.26057747;0.666218042;3.450171e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame680.jpg
685;0.00017668496;0.00426487857;0.0005808756;0.000234499428;0.00658313464;0.832690358;0.00621302426;0.149256572;True;;685;0.09691998;0.0149692949;0.005027397;2.82545752e-05;9.4232945e-07;0.279717535;0.6032986;3.7998936e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame685.jpg
690;0.00438821642;0.005323376;0.0180317424;0.00218088087;0.0364814773;0.358096033;0.0111159021;0.5643824;True;;690;0.06424569;0.0121777169;0.002145714;1.64676912e-05;1.25806559e-06;0.2716475;0.649753332;1.231213e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame690.jpg
695;0.00778245926;0.00127527316;0.00305318227;0.0135509148;0.0005644298;0.0782754049;0.00139501737;0.8941033;True;;695;0.0342070125;0.003865617;0.0008080087;3.27679936e-06;5.276554e-06;0.949812949;0.0112842135;1.36523158e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame695.jpg
700;0.00156191;0.0311784986;0.008512103;0.00188775326;0.0147003867;0.848905563;0.0635485947;0.0297051985;True;;700;0.09992767;0.0105295572;0.00766591169;6.651779e-05;2.373171e-06;0.3436621;0.5380958;5.007111e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame700.jpg
705;2.82010787e-05;0.000914507;0.000138230636;1.32985251e-05;0.00109582709;0.895899534;0.00227500452;0.09963538;True;;705;0.0861308053;0.0153847067;0.00787765253;1.39052672e-05;4.548658e-06;0.2675007;0.6230691;1.86104262e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame705.jpg
710;0.002909839;0.0101589616;0.00713411532;0.000217133071;0.5679027;0.389439672;0.0169495754;0.00528800068;True;;710;0.138737351;0.0125315143;0.011320211;0.00022829909;2.52027148e-05;0.3275957;0.509401739;0.00015995586;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame710.jpg
715;0.000424610131;0.00264461967;0.0004698285;0.000126144281;0.0140816886;0.96366477;0.00525532756;0.0133330123;True;;715;0.09779197;0.0101486;0.00227731862;2.48810065e-05;4.385455e-06;0.5208342;0.3689012;1.74413835e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame715.jpg
