frame_time,trump_anger,trump_contempt,trump_disgust,trump_fear,trump_happiness,trump_neutral,trump_sadness,trump_surprise,url
370,0.024823152,0.007988987,0.025327185,0.008188438,0.000560355,0.712647855,0.13186954,0.0885945,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation370.jpg
371,0.009460299,0.003193787,0.003101985,0.001545159,0.000430428,0.8550451,0.020345807,0.106877424,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation371.jpg
372,0.004071134,0.002352556,0.001090525,0.001614141,0.003871175,0.9042393,0.01684531,0.06591584,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation372.jpg
373,0.003360461,0.000681505,0.001911243,0.003066391,0.004718062,0.6657699,0.008923432,0.311569035,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation373.jpg
374,0.006182107,0.07641215,0.01348505,0.000463063,0.000897281,0.794420838,0.021247478,0.08689204,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation374.jpg
375,0.008848948,0.002614223,0.001665782,0.000885033,0.000821485,0.928272367,0.050690673,0.006201474,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation375.jpg
376,0.023615485,0.010981488,0.02077816,0.000292952,0.009521712,0.750850856,0.010175005,0.17378436,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation376.jpg
377,0.09102008,0.00388547,0.022332056,0.007958465,0.000211095,0.62935096,0.08961757,0.155624285,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation377.jpg
378,0.02495591,0.001347049,0.007331645,0.025525488,6.33E-05,0.637851238,0.06948612,0.233439252,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation378.jpg
379,0.038246535,0.006753806,0.014128296,0.014003851,0.001203725,0.712449431,0.087863445,0.125350922,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation379.jpg
380,0.045652736,0.004953741,0.012808518,0.003335736,0.002429708,0.5503482,0.007627133,0.372844219,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation380.jpg
381,0.212219656,0.008315949,0.044613574,0.01285789,0.001231119,0.419735551,0.042825762,0.2582005,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation381.jpg
382,0.07128023,0.004754701,0.014550426,0.002839213,0.000484495,0.688581049,0.027601404,0.18990849,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation382.jpg
383,0.005270633,0.00424732,0.00573703,0.002039588,0.001866834,0.8124038,0.030991118,0.137443662,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation383.jpg
384,0.003533022,0.005018565,0.008212557,0.000238397,0.003022407,0.8933132,0.007536597,0.07912524,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation384.jpg
385,0.001980366,0.002776164,0.004490976,0.000313278,0.002338471,0.5559834,0.003213305,0.428904027,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation385.jpg
386,0.000898076,0.000559481,0.00054539,0.000419209,0.000384438,0.9037132,0.010563795,0.08291638,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation386.jpg
387,0.006582947,0.002526149,0.004948884,0.001606464,0.001613468,0.8033492,0.018805258,0.160567656,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation387.jpg
388,0.00191636,0.001295884,0.002063263,0.004426299,0.00148679,0.823598146,0.023437819,0.141775414,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation388.jpg
389,0.042912632,0.017226072,0.053910084,0.013232746,0.08344368,0.6131085,0.137629241,0.03853706,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation389.jpg
390,0.005129557,0.008312564,0.008895358,0.001230259,0.004762064,0.9110015,0.02987868,0.030789992,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation390.jpg
391,0.007139874,0.003968216,0.006323774,0.001891999,0.000281699,0.81494987,0.03476176,0.130682781,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation391.jpg
392,0.000778077,0.001265864,0.000498155,6.94E-05,0.001059643,0.9838283,0.005586147,0.006914357,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation392.jpg
393,0.00169456,0.001685028,0.001016843,0.000815776,0.000728319,0.9162232,0.024079025,0.05375722,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation393.jpg
394,0.121132523,0.030905424,0.036621034,0.00265496,0.000813198,0.721842051,0.037978847,0.04805199,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation394.jpg
395,0.004061935,0.002740778,0.008935366,0.004929803,0.07234862,0.6061053,0.195780486,0.105097696,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation395.jpg
396,0.040842705,0.004321774,0.027312186,0.001237417,0.00055507,0.755178452,0.051743835,0.118808568,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation396.jpg
397,0.014312916,0.027383754,0.017562829,0.001414289,0.011657712,0.863801956,0.026695764,0.037170794,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation397.jpg
398,0.08495007,0.025649667,0.028601993,0.00360973,0.003112634,0.581676066,0.018324103,0.2540757,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation398.jpg
399,0.008087258,0.010579637,0.008147788,0.001030861,0.001176489,0.773477554,0.193927675,0.003572741,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation399.jpg
400,0.032442235,0.005210761,0.028104624,0.005127119,0.004795235,0.617637,0.114481874,0.192201152,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation400.jpg
401,0.010716554,0.005332805,0.024338586,0.003993649,0.00061094,0.6326483,0.270116359,0.052242834,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation401.jpg
402,0.007136418,0.00735371,0.008041048,0.000401722,0.006373629,0.8495106,0.050394397,0.070788465,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation402.jpg
403,0.012435385,0.007436669,0.015567049,0.001326981,0.046939384,0.517108858,0.020263296,0.378922343,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation403.jpg
404,0.000216966,0.00133871,0.000983663,0.000283001,0.000331356,0.939004362,0.027538454,0.030303482,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation404.jpg
405,0.013469148,0.001137207,0.003957491,0.000173097,0.001262102,0.479859,0.001941625,0.498200327,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation405.jpg
406,0.038389858,0.007995234,0.03892148,0.001510491,0.000145916,0.7481545,0.118025564,0.04685693,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation406.jpg
407,0.002219017,0.005514368,0.002785656,8.99E-05,0.012248379,0.942676365,0.010590812,0.023875438,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation407.jpg
408,0.010619575,0.004505948,0.01607909,0.001059105,0.006793139,0.80601275,0.124752834,0.030177578,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation408.jpg
409,0.050201524,0.0065661,0.028416414,0.000286728,0.002461151,0.839887142,0.03461496,0.03756598,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation409.jpg
410,0.035631184,0.00713799,0.028515605,0.000514657,0.025886515,0.7990298,0.047176153,0.056108084,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation410.jpg
411,0.062066764,0.006037937,0.030928878,0.006499444,0.00538188,0.6358901,0.055701215,0.197493777,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation411.jpg
412,0.09040892,0.004659094,0.026435446,0.005477695,0.001699351,0.577073,0.06725974,0.2269868,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation412.jpg
413,0.003059308,0.002079065,0.002269958,0.001058659,0.000941362,0.8716622,0.033556204,0.08537326,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation413.jpg
414,0.023390098,0.002947485,0.02391155,0.041050114,7.74E-05,0.383167028,0.262294769,0.26316157,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation414.jpg
415,0.003267431,0.000469321,0.003329343,0.004246004,3.76E-05,0.273706377,0.04849299,0.666451,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation415.jpg
416,0.074124955,0.002584727,0.0341751,0.020669363,0.000889983,0.206136942,0.149923339,0.5114956,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation416.jpg
417,0.00639781,0.000493116,0.001987408,0.006257364,6.29E-05,0.4682399,0.039091375,0.4774701,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation417.jpg
418,0.019842135,0.001440779,0.014454747,0.011147915,0.000121645,0.5455763,0.174038813,0.23337768,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation418.jpg
419,0.016903272,0.00645199,0.024033375,7.38E-05,0.002666723,0.8900902,0.020206561,0.039573997,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation419.jpg
420,0.002020329,0.120839268,0.012819143,0.000413903,0.09357824,0.707227468,0.05746347,0.005638199,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation420.jpg
421,0.013780623,0.003244493,0.011316545,0.005403357,0.00227831,0.644754946,0.2628867,0.05633505,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation421.jpg
422,0.0954572,0.007733674,0.013949971,0.015653458,0.000772232,0.6569017,0.039510276,0.170021474,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation422.jpg
423,0.034800556,0.002103381,0.004685225,0.007899079,0.000113562,0.360752642,0.001553818,0.588091731,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation423.jpg
424,0.007274127,0.002397538,0.008497474,0.0028654,0.001469335,0.7714375,0.08187211,0.124186486,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation424.jpg
425,0.013808519,0.002063625,0.009785414,0.0006599,0.001308698,0.865788758,0.026392464,0.08019262,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation425.jpg
426,0.041492213,0.001337566,0.009399261,0.008163494,4.15E-05,0.741270065,0.05244807,0.145847842,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation426.jpg
427,0.011479068,0.002937718,0.011483699,0.001100917,0.037274666,0.6086594,0.024047956,0.3030166,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation427.jpg
428,0.130518451,0.004736752,0.058713343,0.04496244,0.000139804,0.32377696,0.310332566,0.12681967,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation428.jpg
429,0.1268823,0.00795401,0.043380193,0.042351555,0.000805855,0.431597739,0.27521795,0.07181037,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation429.jpg
430,0.175464779,0.003307992,0.019215109,0.009999718,0.002343368,0.314114362,0.010325204,0.465229452,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation430.jpg
431,0.031843733,0.00875395,0.025150126,0.012094745,0.01671947,0.597361,0.06263293,0.245443985,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation431.jpg
432,0.005785106,0.005357767,0.009205854,0.108144246,0.003096695,0.481002659,0.13894096,0.2484667,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation432.jpg
433,0.016484337,0.001932587,0.011961941,0.003854186,0.000483717,0.7596732,0.04469235,0.1609177,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation433.jpg
434,0.003739867,0.000897229,0.001827135,0.004169518,0.898997545,0.038126748,0.031233087,0.021008896,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation434.jpg
435,0.007319469,0.005758957,0.005222664,0.001468946,0.003756066,0.9079028,0.034640286,0.033930816,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation435.jpg
436,0.052777834,0.007745386,0.037320588,0.010445802,0.00181192,0.666874766,0.084052324,0.1389714,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation436.jpg
437,0.009697153,0.002952147,0.003625224,0.003867774,0.003590456,0.8330234,0.02390846,0.119335338,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation437.jpg
438,0.003950628,0.003387214,0.010401164,0.000216953,0.003315088,0.753711939,0.005222274,0.219794765,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation438.jpg
439,0.005271009,0.003536851,0.005741642,0.001279158,0.001860989,0.7987249,0.011852838,0.1717326,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation439.jpg
440,0.008780387,0.01614032,0.00420648,0.002240612,0.008560785,0.7448671,0.012571735,0.2026326,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation440.jpg
441,0.03302938,0.005342581,0.016768545,0.000884816,0.003827339,0.7395797,0.005461396,0.195106268,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation441.jpg
442,0.014219677,0.002966241,0.007485208,0.001881703,0.001049636,0.7210125,0.016887348,0.234497741,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation442.jpg
443,0.009693664,0.002029143,0.008034406,0.000633163,0.000262909,0.8334121,0.011827451,0.134107158,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation443.jpg
444,0.005804395,0.00442744,0.005380925,0.000142741,0.002802981,0.9340161,0.011591008,0.035834387,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation444.jpg
445,0.000598001,0.002690293,0.000360742,0.000105888,0.000602843,0.9713133,0.021871854,0.002457111,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation445.jpg
446,0.014222229,0.008048306,0.012671209,0.001880627,0.001835621,0.863178968,0.07905923,0.01910382,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation446.jpg
447,0.012131246,0.004096907,0.007222548,0.002761972,0.001256968,0.8639005,0.053487193,0.055142708,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation447.jpg
448,0.011313227,0.003355573,0.006215908,0.000361223,0.012756137,0.9289887,0.014295682,0.022713572,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation448.jpg
449,0.02766072,0.006601066,0.03224353,6.72E-05,0.012678417,0.5698447,0.002650287,0.348254085,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation449.jpg
450,5.20E-05,0.000517417,6.41E-06,1.93E-06,2.76E-05,0.9981214,0.001164321,0.000108862,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation450.jpg
451,0.002694633,0.082343265,0.004629638,0.000124273,0.002164498,0.8270052,0.08055032,0.000488144,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation451.jpg
452,0.016171796,0.004186106,0.006504713,0.001063132,0.000455456,0.8304055,0.014607743,0.126605585,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation452.jpg
453,0.02892108,0.019236421,0.005345191,0.001841713,0.00043828,0.849971,0.090354726,0.003891584,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation453.jpg
454,0.005211582,0.001445735,0.000808231,0.00205733,1.79E-05,0.871636331,0.112893417,0.005929464,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation454.jpg
455,0.015534104,0.003231463,0.003403501,0.002570867,7.99E-05,0.787631154,0.172559515,0.014989479,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation455.jpg
456,0.003266969,0.004377966,0.002696806,0.000223367,0.004007009,0.9160431,0.007206718,0.062178038,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation456.jpg
457,0.002930231,0.015430334,0.000657005,0.00010444,0.004210653,0.962245762,0.012570137,0.001851434,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation457.jpg
458,0.022169186,0.007288755,0.011892322,0.000669067,0.01747453,0.872393131,0.029868709,0.038244326,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation458.jpg
459,0.030087125,0.009603436,0.011248979,0.011511645,0.001750389,0.5136458,0.031340368,0.390812218,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation459.jpg
460,0.002966882,0.010253352,0.002270392,0.001387943,0.006208566,0.911680758,0.013152124,0.052080005,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation460.jpg
461,0.003790486,0.003249768,0.005080034,0.000490998,0.00328135,0.899128,0.012238032,0.072741315,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation461.jpg
462,0.008776944,0.00240276,0.004940969,0.001864388,0.001273312,0.878076255,0.024734998,0.07793035,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation462.jpg
463,0.01439056,0.003004221,0.007185306,0.00227306,0.000829705,0.8628225,0.029469054,0.08002563,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation463.jpg
464,0.032889694,0.003369263,0.020309726,0.006399991,0.000881157,0.6489995,0.039906558,0.24724409,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation464.jpg
465,0.131087512,0.006396483,0.023972644,0.009159087,0.002636079,0.6924173,0.053793687,0.08053716,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation465.jpg
466,0.02633055,0.003392124,0.014562065,0.001854232,0.001417053,0.833064258,0.04023895,0.07914076,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation466.jpg
467,0.019637514,0.002313945,0.005219028,0.005911075,0.000941913,0.8356584,0.023965897,0.106352232,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation467.jpg
468,,,,,,,,,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation468.jpg
469,0.263916254,0.0022457,0.07194693,0.002986044,0.001141893,0.603970051,0.021080263,0.032712832,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation469.jpg
470,0.192075819,0.002512699,0.091519885,0.001096106,0.000521137,0.6535593,0.019590948,0.039124075,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation470.jpg
471,0.107452236,0.08959278,0.0582287,0.000480414,0.00355481,0.5696702,0.017487079,0.153533757,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation471.jpg
472,0.003944419,0.006407562,0.002649345,0.000268924,0.00250978,0.9227382,0.05825431,0.003227466,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation472.jpg
473,0.04340158,0.004217099,0.024690263,0.003956225,0.014172829,0.8295888,0.06315435,0.016818905,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation473.jpg
474,0.066125795,0.009714589,0.0319878,0.005204449,0.004007051,0.645681,0.022947628,0.214331686,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation474.jpg
475,0.061005913,0.008689807,0.04716373,0.010739713,0.008360987,0.543295,0.282770455,0.037974343,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation475.jpg
476,0.016773779,0.012584013,0.019241195,0.016991375,0.02630702,0.564211965,0.328290522,0.015600149,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation476.jpg
477,0.418238848,0.000488027,0.018664368,0.009661113,0.004802896,0.166936144,0.01326508,0.3679435,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation477.jpg
478,0.009216364,0.007714688,0.023303408,9.71E-05,0.002205463,0.820317149,0.136704266,0.000441572,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation478.jpg
479,0.379508346,0.001175764,0.030626157,0.01713258,0.007193195,0.302409023,0.049759682,0.212195233,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation479.jpg
480,0.093269944,0.002731729,0.019040236,0.00034619,0.004254825,0.8375296,0.040552326,0.002275119,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation480.jpg
481,0.008127964,0.004961162,0.027108308,0.000945984,0.001579187,0.6433074,0.309828073,0.004141974,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation481.jpg
482,0.06395242,0.00542284,0.009797474,0.00057955,0.000911192,0.8463917,0.07209528,0.000849573,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation482.jpg
483,0.03994737,0.012112238,0.051629078,0.006320378,0.008428179,0.6342759,0.230989829,0.01629704,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation483.jpg
484,0.2410423,0.005429564,0.07199444,0.001863821,0.005045041,0.5470114,0.125449091,0.002164385,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation484.jpg
485,0.351028383,0.003383663,0.04985809,0.001478281,0.000422734,0.5199072,0.067737065,0.006184613,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation485.jpg
486,0.6029155,0.00276677,0.04864168,0.001910227,0.012916178,0.282942325,0.017750127,0.030157149,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation486.jpg
487,0.02503298,0.011885965,0.019044323,0.003250049,0.024801625,0.824480057,0.044592504,0.046912495,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation487.jpg
488,0.017999077,0.008013647,0.012603666,0.002557351,0.027561458,0.8829972,0.029869415,0.018398186,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation488.jpg
489,0.020883914,0.00415252,0.00881798,0.002202629,0.012928925,0.9087245,0.028482465,0.013807098,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation489.jpg
490,0.137958333,0.005582788,0.038533654,0.00870572,0.006409744,0.377750516,0.016683886,0.408375382,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation490.jpg
491,0.003402398,0.014228127,0.042304475,0.015043068,0.006957798,0.352391928,0.5321964,0.03347578,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation491.jpg
492,0.012005802,0.008168956,0.006063611,0.008328843,0.004083954,0.79806596,0.044854727,0.118428171,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation492.jpg
493,0.00888087,0.003055048,0.003908084,0.000849281,0.001927166,0.927294552,0.022532344,0.03155266,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation493.jpg
494,0.019166892,0.005845126,0.000641614,0.000201239,9.04E-05,0.9318038,0.040956926,0.001293918,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation494.jpg
495,0.005115196,0.001242502,0.002031604,0.000533273,0.000436548,0.816854358,0.013990125,0.1597964,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation495.jpg
496,0.129212424,0.025477028,0.055475213,0.01545072,0.005998575,0.609823942,0.05827769,0.100284413,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation496.jpg
497,0.031190317,0.006041971,0.014968075,0.001310109,0.004688787,0.81742835,0.01641246,0.107959934,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation497.jpg
498,0.135878935,0.008304303,0.028625444,0.020223836,0.000329979,0.5952214,0.101306774,0.110109344,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation498.jpg
499,0.000657797,0.001185896,0.000291362,1.82E-05,8.50E-05,0.979040861,0.01815485,0.000566056,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation499.jpg
500,0.058076274,0.01904917,0.026755076,0.00075204,0.009300875,0.844211042,0.021088405,0.020767123,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation500.jpg
501,0.0255842,0.011273663,0.012751401,0.010868173,0.002163006,0.7706164,0.03154329,0.13519986,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation501.jpg
502,0.022215005,0.004319367,0.006680537,0.000752585,0.002166279,0.856798947,0.017467698,0.08959959,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation502.jpg
503,0.0546909,0.00453325,0.013763689,0.002948605,0.000628282,0.825677633,0.025065647,0.07269196,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation503.jpg
504,0.020589778,0.008367782,0.034755644,0.01723416,0.001190214,0.565447569,0.301147521,0.051267337,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation504.jpg
505,0.020536704,0.005829819,0.034840137,0.016836852,0.005317915,0.487706,0.368240565,0.060691997,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation505.jpg
506,0.006452058,0.001493906,0.002207519,0.000699642,0.001002134,0.876345,0.10865888,0.003140906,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation506.jpg
507,,,,,,,,,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation507.jpg
508,,,,,,,,,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation508.jpg
509,4.02E-05,0.00214625,0.000320032,2.64E-06,0.976786852,0.020256562,0.000436119,1.14E-05,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation509.jpg
510,2.37E-06,0.000122146,1.20E-07,1.50E-07,3.71E-05,0.999611437,0.000194593,3.21E-05,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation510.jpg
511,0.001732218,0.03985914,0.003576152,3.28E-05,0.6863244,0.249782637,0.018636474,5.62E-05,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation511.jpg
512,0.019358816,0.003142724,0.009115489,0.002613238,0.232943058,0.279781431,0.0093551,0.443690151,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation512.jpg
513,0.012641821,0.009310264,0.015540395,0.020033183,0.015012949,0.489358783,0.423454434,0.014648164,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation513.jpg
514,0.015548197,0.001886876,0.004411885,3.30E-05,0.057101686,0.8912262,0.029533163,0.00025905,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation514.jpg
515,,,,,,,,,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation515.jpg
516,0.08982648,0.003378956,0.03806103,0.013565062,0.001898757,0.694308639,0.08540402,0.07355704,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation516.jpg
517,,,,,,,,,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation517.jpg
518,,,,,,,,,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation518.jpg
519,0.04714488,0.004591408,0.022631193,0.00585143,0.1188121,0.598298848,0.09408756,0.108582594,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation519.jpg
520,0.005074502,0.006411328,0.002974674,0.000890135,0.108763881,0.8550048,0.016595578,0.004285108,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation520.jpg
521,0.029563917,0.008598923,0.02981344,0.013459197,0.00722658,0.5432153,0.3505974,0.017525248,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation521.jpg
522,0.007854397,0.002003174,0.005251252,0.002930633,0.011490317,0.816573143,0.1471215,0.006775577,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation522.jpg
523,0.008983352,0.00282487,0.01117751,0.000948606,0.004421097,0.9087599,0.05823886,0.004645822,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation523.jpg
524,0.02707021,0.000872778,0.002265612,0.000512455,0.003104359,0.875557542,0.08979528,0.000821745,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation524.jpg
525,,,,,,,,,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation525.jpg
526,,,,,,,,,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation526.jpg
527,0.229798928,0.005224065,0.049031504,0.0073787,0.001273982,0.364839077,0.026969219,0.315484554,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation527.jpg
528,0.386647165,0.005256608,0.069005445,0.013513128,0.002220316,0.287322044,0.049763084,0.186272234,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation528.jpg
529,0.1848614,0.005402303,0.055150908,0.015213464,0.000171771,0.472741783,0.1243784,0.142079949,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation529.jpg
